Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate,Median Home Value,Persons with Bachelor Degree,People in Labor Force,People Unemployed,Unemplyment Rate
15370,15132.0,37.8,45957.0,18962.0,1829.0,12.086968014803066,99600.0,1009.0,6194.0,490.0,7.910881498224088
15376,1813.0,39.4,37895.0,19076.0,278.0,15.333701047986763,121100.0,117.0,903.0,36.0,3.9867109634551494
15377,752.0,45.5,47750.0,22726.0,87.0,11.569148936170214,150500.0,38.0,369.0,55.0,14.905149051490515
15378,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,,-666666666.0,0.0,0.0,0.0,
15379,88.0,50.5,33750.0,21627.0,13.0,14.772727272727273,95600.0,13.0,31.0,3.0,9.67741935483871
15380,758.0,34.1,45625.0,25671.0,147.0,19.393139841688654,98300.0,19.0,313.0,29.0,9.26517571884984
15401,31654.0,45.0,34950.0,22668.0,6075.0,19.19188728122828,85400.0,3021.0,13961.0,1487.0,10.65109949144044
15410,684.0,37.8,44342.0,17340.0,29.0,4.239766081871345,77900.0,0.0,217.0,0.0,0.0
15411,635.0,49.2,50833.0,26986.0,39.0,6.141732283464567,141200.0,62.0,294.0,34.0,11.564625850340136
15412,297.0,44.2,38333.0,21280.0,52.0,17.50841750841751,95800.0,36.0,144.0,12.0,8.333333333333334
15413,485.0,37.7,42589.0,19662.0,0.0,0.0,44900.0,70.0,273.0,29.0,10.622710622710622
15417,8798.0,44.2,38278.0,21325.0,1981.0,22.516481018413277,82800.0,682.0,3857.0,340.0,8.815141301529687
15419,4774.0,22.7,23256.0,16086.0,1368.0,28.655215751989946,93900.0,323.0,2601.0,321.0,12.341407151095732
15420,400.0,32.5,38571.0,9094.0,227.0,56.75,61500.0,0.0,92.0,0.0,0.0
15421,187.0,61.5,63558.0,25173.0,0.0,0.0,184100.0,26.0,34.0,0.0,0.0
15422,107.0,18.3,21667.0,9661.0,60.0,56.074766355140184,37500.0,0.0,23.0,11.0,47.82608695652174
15423,2351.0,47.4,44683.0,32878.0,294.0,12.505316886431306,107700.0,253.0,1078.0,94.0,8.719851576994435
15424,2765.0,46.2,37440.0,18866.0,457.0,16.528028933092223,80400.0,143.0,1154.0,152.0,13.17157712305026
15425,19505.0,42.3,38381.0,20257.0,3794.0,19.451422712125098,83800.0,1069.0,8698.0,663.0,7.622441940676017
15427,1361.0,39.4,44559.0,24489.0,146.0,10.727406318883174,78600.0,150.0,704.0,31.0,4.403409090909091
15428,1794.0,44.2,37708.0,20475.0,345.0,19.23076923076923,90500.0,77.0,856.0,107.0,12.5
15429,158.0,42.3,14931.0,12028.0,81.0,51.265822784810126,75000.0,16.0,52.0,0.0,0.0
15430,202.0,31.3,47750.0,17406.0,55.0,27.22772277227723,70000.0,5.0,147.0,17.0,11.564625850340136
15431,4119.0,47.2,32185.0,19108.0,691.0,16.775916484583636,61000.0,140.0,1869.0,178.0,9.523809523809524
15432,394.0,54.9,43750.0,24180.0,35.0,8.883248730964468,75900.0,42.0,184.0,18.0,9.782608695652174
15433,910.0,58.1,43301.0,23336.0,17.0,1.8681318681318682,90300.0,48.0,284.0,25.0,8.80281690140845
15434,343.0,49.8,30625.0,19346.0,65.0,18.950437317784257,59700.0,9.0,129.0,15.0,11.627906976744185
15435,532.0,38.2,30478.0,16357.0,164.0,30.827067669172934,28900.0,9.0,290.0,74.0,25.517241379310345
15436,2502.0,40.4,37188.0,20445.0,378.0,15.107913669064748,96000.0,217.0,1052.0,95.0,9.03041825095057
15437,2473.0,37.2,45257.0,19883.0,434.0,17.549534977759805,109100.0,182.0,1235.0,142.0,11.497975708502024
15438,1992.0,48.0,46528.0,24951.0,121.0,6.07429718875502,81000.0,221.0,837.0,57.0,6.810035842293907
15440,364.0,58.1,48889.0,22354.0,14.0,3.8461538461538463,95000.0,0.0,184.0,22.0,11.956521739130435
15442,2142.0,52.0,32188.0,19714.0,291.0,13.585434173669467,62400.0,82.0,919.0,176.0,19.1512513601741
15443,307.0,51.1,30288.0,18329.0,74.0,24.104234527687296,95800.0,0.0,204.0,53.0,25.980392156862745
15444,283.0,60.4,20958.0,16506.0,0.0,0.0,86700.0,18.0,148.0,20.0,13.513513513513514
15445,2728.0,48.2,49298.0,27544.0,199.0,7.294721407624634,120600.0,211.0,1288.0,80.0,6.211180124223603
15446,206.0,61.6,35924.0,19363.0,0.0,0.0,115800.0,50.0,41.0,0.0,0.0
15447,115.0,27.6,-666666666.0,11974.0,5.0,4.3478260869565215,-666666666.0,0.0,0.0,0.0,
15448,309.0,43.1,20625.0,23353.0,59.0,19.093851132686083,85000.0,9.0,123.0,31.0,25.203252032520325
15449,173.0,61.4,22050.0,14753.0,0.0,0.0,-666666666.0,0.0,52.0,0.0,0.0
15450,2232.0,35.4,53774.0,8509.0,1.0,0.044802867383512544,58400.0,40.0,242.0,0.0,0.0
15451,1085.0,41.2,44516.0,21708.0,276.0,25.43778801843318,86300.0,70.0,496.0,51.0,10.28225806451613
15454,315.0,54.6,-666666666.0,16269.0,0.0,0.0,-666666666.0,0.0,112.0,0.0,0.0
15455,429.0,33.3,37991.0,13465.0,92.0,21.445221445221446,72900.0,60.0,191.0,40.0,20.94240837696335
15456,3113.0,41.7,43722.0,19549.0,262.0,8.416318663668488,79100.0,191.0,1477.0,187.0,12.660798916723087
15458,2748.0,38.7,34786.0,20865.0,748.0,27.219796215429405,83800.0,239.0,1182.0,41.0,3.4686971235194584
15459,1305.0,46.7,32422.0,23327.0,218.0,16.704980842911876,105000.0,21.0,623.0,35.0,5.617977528089888
15460,77.0,31.1,26094.0,11242.0,43.0,55.84415584415584,32800.0,2.0,34.0,3.0,8.823529411764707
15461,4130.0,41.6,34194.0,19127.0,1094.0,26.48910411622276,66400.0,269.0,1727.0,187.0,10.828025477707007
15462,254.0,29.9,31250.0,17891.0,67.0,26.37795275590551,80500.0,0.0,141.0,0.0,0.0
15463,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,,-666666666.0,0.0,0.0,0.0,
15464,1558.0,44.4,44792.0,19827.0,243.0,15.596919127086007,92900.0,38.0,740.0,93.0,12.567567567567568
15466,447.0,42.5,48958.0,23075.0,61.0,13.646532438478747,66200.0,28.0,219.0,11.0,5.0228310502283104
15467,126.0,41.6,40000.0,20690.0,26.0,20.634920634920636,45000.0,0.0,58.0,14.0,24.137931034482758
15468,2399.0,48.4,33750.0,22548.0,312.0,13.005418924551897,65400.0,142.0,1042.0,89.0,8.54126679462572
15469,2378.0,40.1,47034.0,20297.0,430.0,18.08242220353238,92000.0,117.0,1125.0,74.0,6.5777777777777775
15470,1086.0,49.5,56625.0,26712.0,68.0,6.261510128913444,161100.0,154.0,578.0,82.0,14.186851211072664
15472,241.0,49.2,38750.0,19461.0,9.0,3.7344398340248963,153400.0,65.0,116.0,0.0,0.0
15473,4297.0,47.8,49056.0,24998.0,594.0,13.823597858971375,120000.0,465.0,2022.0,190.0,9.396636993076163
15474,1870.0,41.9,40152.0,19991.0,505.0,27.005347593582886,66900.0,129.0,856.0,73.0,8.52803738317757
15475,1279.0,28.7,38926.0,17470.0,273.0,21.344800625488663,63400.0,62.0,508.0,71.0,13.976377952755906
15476,43.0,67.8,-666666666.0,9600.0,12.0,27.906976744186046,-666666666.0,0.0,0.0,0.0,
15477,693.0,52.7,45147.0,25655.0,94.0,13.564213564213564,83500.0,84.0,330.0,20.0,6.0606060606060606
15478,6918.0,40.0,39967.0,18765.0,1778.0,25.70106967331599,94500.0,388.0,2943.0,433.0,14.71287801563031
15479,2071.0,43.8,46573.0,26310.0,250.0,12.071463061323032,110200.0,135.0,1183.0,91.0,7.6923076923076925
15480,2182.0,47.0,39875.0,17770.0,318.0,14.57378551787351,67800.0,98.0,870.0,101.0,11.60919540229885
15482,505.0,53.8,27031.0,14995.0,59.0,11.683168316831683,44300.0,19.0,178.0,22.0,12.359550561797754
15483,484.0,47.9,38482.0,25055.0,56.0,11.570247933884298,101700.0,42.0,254.0,12.0,4.724409448818897
15484,553.0,21.1,17270.0,8375.0,339.0,61.301989150090414,24200.0,0.0,106.0,84.0,79.24528301886792
15486,2076.0,41.4,44097.0,22234.0,301.0,14.499036608863198,108200.0,169.0,811.0,104.0,12.82367447595561
15489,329.0,49.6,44635.0,14291.0,50.0,15.19756838905775,63100.0,0.0,146.0,33.0,22.602739726027398
15490,1001.0,45.5,39036.0,15508.0,152.0,15.184815184815184,87800.0,48.0,501.0,17.0,3.3932135728542914
15492,118.0,47.2,26719.0,26790.0,15.0,12.711864406779661,64200.0,0.0,57.0,0.0,0.0
15501,16594.0,43.5,43589.0,23241.0,2380.0,14.342533445823792,122100.0,1350.0,7500.0,784.0,10.453333333333333
15502,117.0,35.6,103750.0,53377.0,0.0,0.0,275000.0,33.0,88.0,0.0,0.0
15510,2265.0,35.9,-666666666.0,3866.0,0.0,0.0,-666666666.0,58.0,0.0,0.0,
15520,273.0,37.0,39297.0,14767.0,58.0,21.245421245421245,57700.0,10.0,219.0,57.0,26.027397260273972
15521,2040.0,40.2,47222.0,19215.0,209.0,10.245098039215685,98200.0,101.0,937.0,81.0,8.64461045891142
15522,11815.0,44.9,42292.0,23491.0,1377.0,11.654676258992806,143000.0,1000.0,5571.0,325.0,5.833782085801472
15530,5160.0,45.0,42083.0,21330.0,573.0,11.104651162790697,113700.0,300.0,2487.0,179.0,7.197426618415762
15531,4136.0,49.5,45739.0,22055.0,474.0,11.460348162475823,91700.0,275.0,2006.0,153.0,7.627118644067797
15532,267.0,37.5,31833.0,13024.0,69.0,25.84269662921348,48700.0,3.0,146.0,6.0,4.109589041095891
15533,1506.0,44.0,36053.0,18084.0,217.0,14.409030544488711,118500.0,42.0,756.0,83.0,10.97883597883598
15534,823.0,49.9,43688.0,20685.0,79.0,9.59902794653706,123300.0,53.0,381.0,34.0,8.923884514435695
15535,2068.0,49.1,41061.0,22513.0,203.0,9.81624758220503,150000.0,121.0,1037.0,82.0,7.907425265188042
15536,414.0,41.5,48625.0,21726.0,66.0,15.942028985507246,158800.0,18.0,222.0,22.0,9.90990990990991
15537,7902.0,45.6,44039.0,22525.0,1134.0,14.350797266514807,119800.0,623.0,3970.0,297.0,7.4811083123425695
15538,739.0,50.4,41375.0,23737.0,93.0,12.584573748308525,113900.0,52.0,323.0,31.0,9.597523219814242
15539,575.0,35.9,34558.0,16479.0,0.0,0.0,158300.0,12.0,272.0,0.0,0.0
15540,228.0,48.6,32917.0,16353.0,68.0,29.82456140350877,115900.0,11.0,96.0,16.0,16.666666666666668
15541,4014.0,43.2,46818.0,23029.0,414.0,10.31390134529148,115700.0,231.0,2161.0,157.0,7.265155020823693
15542,1014.0,41.6,45489.0,19282.0,107.0,10.552268244575936,72400.0,20.0,557.0,45.0,8.07899461400359
15544,151.0,50.6,31184.0,29665.0,0.0,0.0,62800.0,0.0,101.0,0.0,0.0
15545,2991.0,45.1,39556.0,20236.0,412.0,13.77465730524908,97000.0,124.0,1375.0,127.0,9.236363636363636
15546,512.0,25.3,60855.0,35423.0,16.0,3.125,88200.0,19.0,276.0,43.0,15.579710144927537
15547,417.0,56.3,49625.0,39490.0,35.0,8.393285371702637,112000.0,48.0,230.0,6.0,2.608695652173913
15550,1551.0,48.6,41518.0,23043.0,195.0,12.572533849129593,111400.0,91.0,730.0,108.0,14.794520547945206
15551,913.0,49.6,41118.0,19904.0,119.0,13.03395399780942,116000.0,50.0,431.0,14.0,3.2482598607888633
15552,6131.0,43.6,42750.0,21006.0,885.0,14.434839341053662,88600.0,288.0,3063.0,224.0,7.313091740124062
15554,2436.0,46.6,48065.0,27087.0,229.0,9.400656814449919,114900.0,141.0,1363.0,139.0,10.198092443140132
15555,64.0,49.0,32500.0,16753.0,12.0,18.75,40800.0,12.0,24.0,0.0,0.0
15557,3669.0,42.6,47683.0,22210.0,444.0,12.101390024529845,99200.0,210.0,1765.0,128.0,7.252124645892351
15558,2197.0,37.4,37829.0,20277.0,315.0,14.337733272644515,109500.0,133.0,987.0,50.0,5.065856129685917
15559,2002.0,48.2,46012.0,24605.0,151.0,7.542457542457543,124500.0,104.0,1026.0,81.0,7.894736842105263
15560,178.0,47.6,68000.0,31970.0,4.0,2.247191011235955,79600.0,5.0,99.0,11.0,11.11111111111111
15561,133.0,55.2,40000.0,23865.0,6.0,4.511278195488722,91700.0,3.0,65.0,3.0,4.615384615384615
15562,190.0,39.8,70938.0,27614.0,12.0,6.315789473684211,108300.0,12.0,81.0,7.0,8.641975308641975
15563,3115.0,45.4,40446.0,22885.0,442.0,14.18940609951846,101600.0,208.0,1560.0,161.0,10.320512820512821
15564,91.0,35.2,39722.0,19090.0,2.0,2.197802197802198,95000.0,4.0,46.0,6.0,13.043478260869565
15601,59313.0,45.2,52719.0,30637.0,5005.0,8.43828503026318,152400.0,9128.0,30184.0,1611.0,5.3372647760402865
15610,3650.0,44.4,45625.0,23256.0,526.0,14.41095890410959,123500.0,352.0,1730.0,71.0,4.104046242774566
15611,526.0,43.1,39973.0,25697.0,33.0,6.273764258555133,60200.0,6.0,309.0,94.0,30.42071197411003
15612,206.0,60.6,85341.0,42158.0,1.0,0.4854368932038835,161100.0,0.0,130.0,0.0,0.0
15613,14178.0,47.2,49688.0,25755.0,1072.0,7.561010015516998,118300.0,1426.0,7282.0,498.0,6.838780554792639
15615,364.0,41.4,57778.0,24193.0,0.0,0.0,136100.0,42.0,229.0,25.0,10.91703056768559
15616,134.0,30.2,-666666666.0,,93.0,69.40298507462687,-666666666.0,0.0,41.0,0.0,0.0
15617,433.0,41.9,43472.0,19906.0,43.0,9.930715935334874,88500.0,16.0,218.0,22.0,10.091743119266056
15618,2661.0,45.8,42845.0,22889.0,238.0,8.944006012777152,97900.0,126.0,1230.0,106.0,8.617886178861788
15620,1008.0,33.5,40402.0,19991.0,96.0,9.523809523809524,69400.0,51.0,450.0,52.0,11.555555555555555
15621,30.0,8.5,-666666666.0,,30.0,100.0,-666666666.0,0.0,7.0,7.0,100.0
15622,1382.0,53.5,44010.0,31166.0,40.0,2.894356005788712,138400.0,137.0,796.0,81.0,10.175879396984925
15623,779.0,50.5,44100.0,21195.0,82.0,10.526315789473685,111400.0,108.0,359.0,9.0,2.5069637883008355
15624,339.0,45.3,25944.0,14436.0,17.0,5.014749262536873,86100.0,7.0,220.0,6.0,2.727272727272727
15625,108.0,55.6,-666666666.0,38629.0,20.0,18.51851851851852,-666666666.0,0.0,63.0,0.0,0.0
15626,5356.0,51.1,53146.0,31861.0,386.0,7.206870799103809,152200.0,692.0,2885.0,107.0,3.7088388214904677
15627,6438.0,44.3,47031.0,21693.0,835.0,12.96986641814228,98400.0,476.0,3068.0,163.0,5.3129074315514995
15628,712.0,48.1,35179.0,22015.0,175.0,24.578651685393258,116700.0,70.0,257.0,27.0,10.505836575875486
15629,688.0,41.3,39886.0,19582.0,79.0,11.482558139534884,64600.0,77.0,315.0,18.0,5.714285714285714
15631,1057.0,43.3,42171.0,18842.0,86.0,8.136234626300851,77100.0,31.0,493.0,53.0,10.75050709939148
15632,9268.0,44.3,62449.0,35610.0,439.0,4.736728528269314,171700.0,1409.0,4750.0,277.0,5.831578947368421
15633,259.0,52.9,53445.0,27410.0,0.0,0.0,98000.0,68.0,179.0,0.0,0.0
15634,815.0,34.3,66488.0,19299.0,76.0,9.325153374233128,75200.0,28.0,348.0,25.0,7.183908045977011
15635,101.0,46.3,25250.0,14266.0,14.0,13.861386138613861,-666666666.0,0.0,44.0,0.0,0.0
15636,3855.0,42.7,91954.0,36069.0,256.0,6.640726329442283,242000.0,610.0,2079.0,92.0,4.425204425204425
15637,2191.0,40.7,51507.0,24316.0,469.0,21.405750798722046,100800.0,254.0,1005.0,73.0,7.263681592039801
15638,386.0,37.5,51676.0,17304.0,0.0,0.0,-666666666.0,0.0,113.0,0.0,0.0
15639,2270.0,42.2,60139.0,29178.0,265.0,11.674008810572687,134700.0,245.0,1217.0,127.0,10.435497124075596
15640,625.0,41.9,76016.0,28575.0,25.0,4.0,100400.0,22.0,332.0,9.0,2.710843373493976
15641,503.0,47.3,40909.0,26262.0,58.0,11.530815109343937,77700.0,30.0,257.0,15.0,5.836575875486381
15642,45544.0,43.6,66267.0,31747.0,1906.0,4.184963990865976,159300.0,7143.0,24601.0,1388.0,5.642047071257266
15644,19355.0,45.7,47939.0,26460.0,2201.0,11.37173856884526,112300.0,2194.0,10223.0,692.0,6.769050180964491
15646,199.0,51.2,25568.0,14568.0,10.0,5.025125628140704,67000.0,4.0,80.0,4.0,5.0
15647,276.0,51.6,63156.0,22417.0,0.0,0.0,98900.0,0.0,148.0,0.0,0.0
15650,28469.0,44.8,42308.0,23773.0,3041.0,10.681794232322877,122900.0,2782.0,13694.0,1045.0,7.6310793048050245
15655,288.0,55.0,76859.0,44198.0,4.0,1.3888888888888888,147600.0,54.0,224.0,3.0,1.3392857142857142
15656,10208.0,43.9,47658.0,25820.0,1253.0,12.274686520376175,108700.0,929.0,4978.0,417.0,8.376858175974286
15658,8704.0,50.1,50329.0,28771.0,624.0,7.169117647058823,160900.0,1191.0,3998.0,276.0,6.903451725862931
15660,409.0,38.2,38672.0,17727.0,38.0,9.290953545232274,110100.0,17.0,189.0,19.0,10.052910052910052
15661,525.0,38.1,51438.0,21374.0,51.0,9.714285714285714,86800.0,30.0,288.0,47.0,16.319444444444443
15662,357.0,25.9,-666666666.0,29828.0,0.0,0.0,-666666666.0,0.0,256.0,50.0,19.53125
15663,553.0,55.2,44375.0,30596.0,33.0,5.967450271247739,133500.0,55.0,313.0,14.0,4.472843450479234
15665,1915.0,38.0,53299.0,20268.0,197.0,10.287206266318538,121200.0,133.0,922.0,28.0,3.036876355748373
15666,16538.0,48.6,46993.0,24757.0,1864.0,11.271012214294352,107500.0,1467.0,8816.0,687.0,7.792649727767695
15668,13579.0,49.6,92681.0,46390.0,480.0,3.534870019883644,224800.0,3170.0,7060.0,409.0,5.793201133144476
15670,3152.0,47.4,56200.0,33368.0,279.0,8.851522842639595,156100.0,340.0,1845.0,115.0,6.233062330623306
15671,841.0,30.6,40139.0,17944.0,202.0,24.019024970273485,107500.0,54.0,342.0,38.0,11.11111111111111
15672,3339.0,48.2,43500.0,28313.0,481.0,14.405510631925726,166700.0,383.0,1792.0,97.0,5.412946428571429
15673,1327.0,43.2,42321.0,24294.0,213.0,16.051243406179353,94300.0,132.0,687.0,70.0,10.189228529839884
15675,971.0,40.1,51000.0,25453.0,107.0,11.019567456230691,99300.0,53.0,528.0,35.0,6.628787878787879
15676,251.0,37.7,31767.0,18329.0,16.0,6.374501992031872,107800.0,43.0,122.0,0.0,0.0
15677,486.0,42.7,48594.0,21932.0,69.0,14.197530864197532,157200.0,48.0,218.0,14.0,6.422018348623853
15678,231.0,29.3,36071.0,18469.0,55.0,23.80952380952381,100000.0,8.0,122.0,0.0,0.0
15679,3594.0,47.8,53225.0,24473.0,369.0,10.267111853088482,125200.0,242.0,2196.0,124.0,5.646630236794171
15680,110.0,65.0,40500.0,20650.0,0.0,0.0,38300.0,0.0,48.0,15.0,31.25
15681,4997.0,45.0,46783.0,24552.0,623.0,12.467480488292976,99900.0,435.0,2481.0,159.0,6.408706166868198
15683,8210.0,42.7,44102.0,23538.0,921.0,11.218026796589525,103600.0,683.0,4308.0,448.0,10.399257195914577
15684,570.0,53.1,40065.0,23311.0,10.0,1.7543859649122806,68000.0,63.0,305.0,7.0,2.2950819672131146
15686,976.0,46.4,52000.0,30797.0,145.0,14.85655737704918,118000.0,91.0,499.0,36.0,7.214428857715431
15687,1194.0,46.8,49423.0,26464.0,119.0,9.966499162479062,144300.0,99.0,624.0,43.0,6.891025641025641
15688,725.0,37.0,43194.0,18163.0,205.0,28.275862068965516,67000.0,35.0,366.0,35.0,9.562841530054644
15689,191.0,52.3,24797.0,17785.0,0.0,0.0,150400.0,0.0,125.0,32.0,25.6
15690,8858.0,43.3,37991.0,21632.0,1192.0,13.45676224881463,77500.0,567.0,4004.0,423.0,10.564435564435565
15691,27.0,-666666666.0,-666666666.0,,0.0,0.0,-666666666.0,0.0,14.0,14.0,100.0
15692,769.0,52.7,55360.0,28615.0,10.0,1.3003901170351104,96000.0,95.0,531.0,10.0,1.8832391713747645
15693,238.0,16.6,19896.0,13850.0,184.0,77.3109243697479,-666666666.0,0.0,82.0,0.0,0.0
15695,183.0,43.5,32083.0,27629.0,13.0,7.103825136612022,88300.0,9.0,71.0,7.0,9.859154929577464
15696,321.0,48.5,47500.0,36610.0,23.0,7.165109034267913,87800.0,17.0,193.0,9.0,4.66321243523316
15697,2990.0,36.4,42928.0,21107.0,429.0,14.347826086956522,105900.0,273.0,1639.0,178.0,10.860280658938377
15698,744.0,53.1,44176.0,24635.0,94.0,12.634408602150538,62700.0,40.0,403.0,41.0,10.173697270471465
15701,34509.0,29.5,40411.0,23139.0,6997.0,20.275870062882145,132600.0,3832.0,16821.0,1669.0,9.922121158076214
15710,322.0,51.2,39583.0,20232.0,50.0,15.527950310559007,88200.0,0.0,175.0,19.0,10.857142857142858
15711,523.0,28.8,44306.0,17369.0,131.0,25.047801147227535,53800.0,23.0,214.0,26.0,12.149532710280374
15712,117.0,48.1,21023.0,20188.0,6.0,5.128205128205129,65000.0,0.0,38.0,0.0,0.0
15713,221.0,58.7,38622.0,21175.0,8.0,3.6199095022624435,65300.0,0.0,128.0,0.0,0.0
15714,5021.0,42.9,37826.0,21019.0,850.0,16.928898625771758,67400.0,388.0,2351.0,218.0,9.272649936197363
15715,671.0,36.6,36667.0,18333.0,84.0,12.518628912071534,61200.0,58.0,330.0,17.0,5.151515151515151
15716,801.0,33.6,28958.0,12515.0,297.0,37.07865168539326,72200.0,4.0,235.0,59.0,25.106382978723403
15717,11020.0,44.5,48675.0,25984.0,1659.0,15.054446460980037,108400.0,951.0,5400.0,439.0,8.12962962962963
15721,214.0,42.4,43750.0,19536.0,50.0,23.364485981308412,67500.0,4.0,107.0,4.0,3.7383177570093458
15722,2166.0,47.8,47031.0,24098.0,212.0,9.787626962142198,85600.0,134.0,1077.0,121.0,11.234911792014856
15723,39.0,49.3,-666666666.0,34590.0,5.0,12.820512820512821,-666666666.0,6.0,17.0,0.0,0.0
15724,2260.0,48.7,34911.0,20300.0,324.0,14.336283185840708,76500.0,48.0,995.0,148.0,14.874371859296483
15725,1494.0,44.5,50758.0,22285.0,86.0,5.756358768406961,110500.0,118.0,702.0,89.0,12.678062678062679
15727,127.0,39.9,34063.0,21606.0,18.0,14.173228346456693,83300.0,13.0,67.0,10.0,14.925373134328359
15728,3122.0,45.6,42432.0,23698.0,350.0,11.210762331838565,68700.0,184.0,1640.0,137.0,8.353658536585366
15729,1699.0,42.8,43657.0,19777.0,198.0,11.653914067098293,95400.0,40.0,933.0,60.0,6.430868167202572
15730,43.0,50.2,53750.0,39777.0,0.0,0.0,82500.0,6.0,32.0,0.0,0.0
15731,418.0,20.7,32500.0,15452.0,150.0,35.88516746411483,84600.0,92.0,193.0,27.0,13.989637305699482
15732,1755.0,40.9,53452.0,24494.0,166.0,9.45868945868946,99800.0,93.0,945.0,65.0,6.878306878306878
15733,116.0,35.1,32083.0,13315.0,33.0,28.448275862068964,77500.0,0.0,40.0,14.0,35.0
15734,239.0,48.5,38750.0,15476.0,15.0,6.2761506276150625,88600.0,12.0,123.0,7.0,5.691056910569106
15736,668.0,44.9,45292.0,23839.0,91.0,13.622754491017965,109400.0,33.0,325.0,23.0,7.076923076923077
15737,125.0,30.6,33750.0,16688.0,12.0,9.6,42300.0,12.0,68.0,3.0,4.411764705882353
15738,234.0,51.5,53393.0,20250.0,33.0,14.102564102564102,59800.0,0.0,103.0,12.0,11.650485436893204
15739,359.0,45.1,42500.0,25701.0,30.0,8.356545961002785,66500.0,26.0,249.0,17.0,6.827309236947791
15741,75.0,39.4,44844.0,19691.0,25.0,33.333333333333336,82500.0,0.0,40.0,13.0,32.5
15742,965.0,41.9,46908.0,21031.0,163.0,16.89119170984456,72500.0,31.0,452.0,47.0,10.398230088495575
15744,140.0,44.1,58125.0,21136.0,6.0,4.285714285714286,66900.0,20.0,67.0,9.0,13.432835820895523
15745,371.0,33.4,28281.0,16685.0,136.0,36.65768194070081,51200.0,13.0,137.0,0.0,0.0
15746,154.0,29.0,47188.0,12956.0,0.0,0.0,115000.0,0.0,65.0,0.0,0.0
15747,2034.0,40.3,55114.0,22494.0,330.0,16.224188790560472,126600.0,106.0,1022.0,65.0,6.3600782778864975
15748,6766.0,42.8,44382.0,21547.0,667.0,9.85811409991132,98100.0,606.0,3108.0,256.0,8.236808236808237
15750,144.0,43.1,16667.0,13595.0,31.0,21.52777777777778,-666666666.0,0.0,56.0,0.0,0.0
15752,75.0,24.9,43929.0,19601.0,32.0,42.666666666666664,-666666666.0,0.0,60.0,16.0,26.666666666666668
15753,564.0,43.9,49500.0,20834.0,50.0,8.865248226950355,73200.0,16.0,290.0,11.0,3.793103448275862
15754,505.0,45.1,54191.0,19982.0,12.0,2.376237623762376,66200.0,37.0,255.0,0.0,0.0
15756,212.0,36.3,43125.0,20149.0,29.0,13.679245283018869,68800.0,15.0,113.0,0.0,0.0
15757,1539.0,46.1,33889.0,17068.0,296.0,19.233268356075374,69600.0,59.0,711.0,73.0,10.267229254571026
15759,3152.0,42.7,51696.0,22305.0,393.0,12.468274111675127,104100.0,242.0,1606.0,76.0,4.732254047322541
15760,132.0,32.9,50729.0,24337.0,11.0,8.333333333333334,23800.0,10.0,90.0,11.0,12.222222222222221
15761,44.0,61.6,19167.0,13130.0,10.0,22.727272727272727,134400.0,0.0,15.0,0.0,0.0
15762,907.0,40.8,57778.0,22500.0,88.0,9.70231532524807,113300.0,89.0,488.0,29.0,5.942622950819672
15764,109.0,49.2,57604.0,26834.0,6.0,5.504587155963303,123600.0,6.0,69.0,14.0,20.28985507246377
15765,1916.0,44.5,57885.0,24705.0,210.0,10.960334029227557,114300.0,156.0,1046.0,76.0,7.265774378585086
15767,14536.0,42.3,39740.0,21140.0,2423.0,16.668959823885526,90400.0,898.0,6870.0,487.0,7.088791848617176
15770,256.0,49.3,63182.0,28015.0,2.0,0.78125,84400.0,4.0,125.0,9.0,7.2
15771,1086.0,46.1,48958.0,18820.0,113.0,10.405156537753223,88500.0,61.0,560.0,35.0,6.25
15772,1622.0,43.8,39038.0,18772.0,378.0,23.304562268803945,73900.0,44.0,813.0,105.0,12.915129151291513
15773,471.0,47.2,39432.0,20495.0,83.0,17.62208067940552,72800.0,46.0,205.0,17.0,8.292682926829269
15774,3438.0,42.5,54013.0,30593.0,270.0,7.853403141361256,112500.0,410.0,1650.0,78.0,4.7272727272727275
15775,735.0,45.9,58160.0,24520.0,48.0,6.530612244897959,71400.0,127.0,407.0,15.0,3.6855036855036856
15776,60.0,52.8,54167.0,29458.0,6.0,10.0,66700.0,9.0,37.0,0.0,0.0
15777,148.0,42.7,40147.0,13750.0,58.0,39.189189189189186,91000.0,10.0,47.0,10.0,21.27659574468085
15778,118.0,42.3,40694.0,16247.0,14.0,11.864406779661017,39400.0,10.0,59.0,7.0,11.864406779661017
15779,266.0,41.6,23125.0,13042.0,98.0,36.8421052631579,-666666666.0,6.0,62.0,16.0,25.806451612903224
15780,151.0,39.5,48250.0,19463.0,23.0,15.2317880794702,82000.0,0.0,67.0,3.0,4.477611940298507
15781,65.0,36.9,43929.0,21320.0,0.0,0.0,103600.0,16.0,43.0,3.0,6.976744186046512
15783,90.0,41.3,29038.0,21639.0,17.0,18.88888888888889,45000.0,4.0,50.0,2.0,4.0
15784,68.0,52.5,46250.0,23525.0,2.0,2.9411764705882355,70800.0,8.0,38.0,5.0,13.157894736842104
15801,19488.0,42.6,44277.0,22734.0,2698.0,13.844417077175699,107200.0,1942.0,9760.0,1034.0,10.594262295081966
